english,part_of_speech,alutiiq_north,north_audio,north_sentence,alutiiq_south,south_audio,south_sentence,image_name,root_word,category,edited_by,notes,completed,approved
scavenge,,,,,mallungqusaagluni,mallungqusaagluni,,,,,,,,"mallungsaarluni, pakugluni",,CDKA (93),
twins,,,,,mal'ik,mal'ik,,,,,,,,malrik,,CDKA (111),
feel weak,,,,,maluqnarnani,maluqnarnani,,,,,,,,maluqnarluni,,CDKA (116),
feel weak,,,,,maluqnarluni,maluqnarluni,,,,,{OH},,,maluqnarnani,,CDKA (116),
clam,,,,,qamaquq,qamaquq,,,,,,,,"mamaayaq, qahmaquq",,CDKA (46),
clam,,,,,qahmaquq,qahmaquq,,,,,,,,"mamaayaq, qamaquq",,CDKA (46),
move against something,,,,,mallgulluku,mallgulluku,,,,,,,,mamilgulluku,,CDKA (35),
mandolin,,,,,palalaikaaq,palalaikaaq,,,,,,,,mantalinaq,,CDKA (75),
lard,,,,,saaluq,saaluq,,,,,,,,mantiikaq,,CDKA (71),
pack some on one's shoulders,,,,,amarluni,amarluni,,,,,,,,maqegluni,,CDKA (83),
be thin,,,,,caneglluni,caneglluni,,,,,,,,"markinani, can'ginani",,CDKA (107),
be thin,,,,,can'ginani,can'ginani,,,,,,,,"markinani, caneglluni",,CDKA (107),
be thick,,,,,can'uluni,can'uluni,,,,,,,,martuluni,,CDKA (107),
undress him,,,,,qungatairluku,qungatairluku,,,,,,,,"matarlluku, atkuirluku",,CDKA (112),
undress,,,,,qungatairluni,qungatairluni,,,,,,,,"matarlluni, atkuirluni",,CDKA (112),
"black out, faint, pass out (especially from drinking)",,,,,nalluq'arluni,nalluq'arluni,,,,,,,,mayuriiluni,,CDKA (40),
(sound) is soft,,,,,emkinani,emkinani,,,,,,,,mekinani,,CDKA (98),
"stop it up, plug it",,,,,mellarluku,mellarluku,,,,,,,,mellaquurluku,,CDKA (101),
"stop it up, plug it",,,,,mellaquurluku,mellaquurluku,,,,,,,,mellarluku,,CDKA (101),
shark,,,,,iraluruaq,iraluruaq,,,,,,,,melugyaq,,CDKA (95),
rest,,,,,sakairturluni,sakairturluni,,,,,,,,mernuirturluni,,CDKA (89),
"be exhausted, be tired",,,,,sakaarlluni,sakaarlluni,,,,,,,,mernurluni,,CDKA (54),
landing strip,,,,,miswik,miswik,,,,,,,,migwik,,CDKA (71),
"be little, small",,,,,miknani,miknani,,,,,{adj} mikelnguq,,,miklluni,,CDKA (73),
"be little, small",,,,,miklluni,miklluni,,,,,,,,miknani,,CDKA (73),
thunder,,,,,kallirluni,kallirluni,,,,,,,,minrarluni,,CDKA (108),
rope,,,,,iRufkuq,iRufkuq,,,,,,,,miRafkuq,,CDKA (91),
"airstrip, landing strip",,,,,migwik,migwik,,,,,,,,miswik,,CDKA (35),
star,,,,,agyaq,agyaq,,,,,,,,mit'aq,,CDKA (101),
hammer,,,,,kau'utaq,kau'utaq,,,,,,,,mulut'uuk,,CDKA (63),
pitcher,,,,,kugsiinaq,kugsiinaq,,,,,,,,murusniik,,CDKA (85),
"be stranded, stuck, get stuck (unable to go farther)",,,,,anak'arluni,anak'arluni,,,,,,,,nag'arlluni,,CDKA (102),
"get snagged, caught on something, be stumped, be baffled, be stuck, at a loss",,,,,as'arlluni,as'arlluni,,,,,,,,naglluni,,CDKA (98),
borrow it,,,,,saimiirluku,saimiirluku,,,,,,,,"nagwarluku, narwarluku",,CDKA (41),
borrow something,,,,,saimiirluni,saimiirluni,,,,,,,,"nagwarluni, narwarluni",,CDKA (41),
"become unconscious, pass out, black out, faint",,,,,mayuriiluni,mayuriiluni,,,,,,,,nalluq'arluni,,CDKA (112),
flashlight,,,,,tanqiguaq,tanqiguaq,,,,,,,,naniruaq,,CDKA (57),
"pole to hold something up, post ",,,,,naparta,naparta,,,,,,,,napataq,,CDKA (86),
lend something to him,,,,,naug'illuku,naug'illuku,,,,,,,,narwilluku,,CDKA (72),
where to,,,,,natmen,natmen,,,,,,,,nat'en,,CDKA (117),
where to,,,,,nat'en,nat'en,,,,,,,,natmen,,CDKA (117),
lend something to him,,,,,narwilluku,narwilluku,,,,,,,,naug'illuku,,CDKA (72),
plant,,,,,naut'staaq,naut'staaq,,,,,,,,nauq,,CDKA (86),
plant,,,,,nauq,nauq,,,,,,,,naut'staaq,,CDKA (86),
stretch it out,,,,,nuqlluku,nuqlluku,,,,,,,,nenguglluku,,CDKA (102),
stretch it out continuously,,,,,nuqtarluku,nuqtarluku,,,,,,,,nengugtarluku,,CDKA (102),
glue,,,,,keli'iq,keli'iq,,,,,,,,nepyutaq,,CDKA (60),
food,,,,,neqet,neqet,,,,,,,,neqa,,CDKA (58),
food,,,,,neqa,neqa,,,,,,,,neqet,,CDKA (58),
have the hiccups,,,,,nigigluni,nigigluni,,,,,,,,"ni'igluni, it'uqarluni",,CDKA (65),
have the hiccups,,,,,ni'igluni,ni'igluni,,,,,,,,"nigigluni, it'uqarluni",,CDKA (65),
have the hiccups,,,,,it'uqarluni,it'uqarluni,,,,,,,,"nigigluni, ni'igluni",,CDKA (65),
sneak up on him,,,,,teriklluku,teriklluku,,,,,,,,nill'arlluku,,CDKA (97),
willow,,,,,nimruyaq,nimruyaq,,,,,,,,nimruryaq,,CDKA (117),
willow,,,,,nimruryaq,nimruryaq,,,,,,,,nimruyaq,,CDKA (117),
speak to him,,,,,yuu'ulluku,yuu'ulluku,,,,,,,,niu'ulluku,,CDKA (100),
talk to him continuously,,,,,yuu'uqurluku,yuu'uqurluku,,,,,,,,niu'uqurluku,,CDKA (106),
speak,,,,,yuglluni,yuglluni,,,,,,,,niuglluni,,CDKA (99),
word,,,,,yugneq,yugneq,,,,,,,,niugneq,,CDKA (117),
gossip,,,,,yuuguarluni,yuuguarluni,,,,,,,,niuguarluni,,CDKA (62),
"speak about it, talk about it",,,,,yuklluku,yuklluku,,,,,,,,niuklluku,,CDKA (100),
language,,,,,yuuwaciq,yuuwaciq,,,,,,,,niuwaciq,,CDKA (71),
speak continuously,,,,,yuuwaluni,yuuwaluni,,,,,,,,niuwaluni,,CDKA (100),
talk about it continuously,,,,,yuuwateklluku,yuuwateklluku,,,,,,,,niuwateklluku,,CDKA (105),
his wife,,,,,nulira,nulira,,,,,,,,nulia,,CDKA (117),
his wife,,,,,nulia,nulia,,,,,,,,nulira,,CDKA (117),
"be sad, be unhappy",,,,,imasuugluni,imasuugluni,,,,,,,,nunaniicugluni,,CDKA (91),
be happy,,,,,cirimaluni,cirimaluni,,,,,,,,nunanirluni,,CDKA (64),
be spacious,,,,,entuluni,entuluni,,,,,,,,nunatuluni,,CDKA (99),
stretch it out,,,,,nenguglluku,nenguglluku,,,,,,,,nuqlluku,,CDKA (102),
keep pulling on it,,,,,cayugtarluku,cayugtarluku,,,,,,,,nuqtarluku,,CDKA (87),
stretch it out continuously,,,,,nengugtarluku,nengugtarluku,,,,,,,,nuqtarluku,,CDKA (102),
shoot it with a gun,,,,,nutgaluku,nutgaluku,,,,,,,,nutegluku,,CDKA (95),
shoot with a gun,,,,,nutgaluni,nutgaluni,,,,,,,,nutegluni,,CDKA (95),
gun,,,,,nutgutaq,nutgutaq,,,,,,,,nutek,,CDKA (63),
shoot it with a gun,,,,,nutegluku,nutegluku,,,,,,,,nutgaluku,,CDKA (95),
shoot with a gun,,,,,nutegluni,nutegluni,,,,,,,,nutgaluni,,CDKA (95),
gun,,,,,nutek,nutek,,,,,,,,nutgutaq,,CDKA (63),
scissors,,,,,nuusicuak,nuusicuak,,,,,,,,nuusicaak,,CDKA (93),
scissors,,,,,nuusicaak,nuusicaak,,,,,,,,nuusicuak,,CDKA (93),
"cut his hair, give him a haircut",,,,,susngarluku,susngarluku,,,,,,,,nuusngarluku,,CDKA (49),
toilet,,,,,anarwik,anarwik,,,,,,,,nuusniik,,CDKA (109),
have pneumonia,,,,,awarnirluku,awarnirluku,,,,,,,,pac'aqarluku,,CDKA (86),
pipe (for smoking),,,,,tRuupkaaq,tRuupkaaq,,,,,,,,paipaq,,CDKA (85),
"get to it (place), reach it (a place), have a chance to do it, have the opportunity, time, chance for it",,,,,tekilluku,tekilluku,,,,,,,,pakiglluku,,CDKA (60),
rake,,,,,kRaapit,kRaapit,,,,,,,,pakin'aguat,,CDKA (89),
"have the opportunity, time, chance for something, have a chance, opportunity to do something",,,,,tekiulluni,tekiulluni,,,,,,,,pakiulluni,,CDKA (82),
mandolin,,,,,mantalinaq,mantalinaq,,,,,,,,palalaikaaq,,CDKA (75),
smoked salmon,,,,,kupcuunaq,kupcuunaq,,,,,,,,"palek, palik",,CDKA (91),
trip and fall,,,,,paluqsagluni,paluqsagluni,,,,,,,,paluq'arluni,,CDKA (54),
"stumble and fall, trip and fall",,,,,paluq'arluni,paluq'arluni,,,,,,,,paluqsagluni,,CDKA (54),
pintail duck ,,,,,kanarautusqat,kanarautusqat,,,,,,,,pamyurtuliq,,CDKA (85),
baby daughter,,,,,paniyangcuk,paniyangcuk,,,,,,,,panikcunguaq,,CDKA (50),
baby daughter,,,,,panikcunguaq,panikcunguaq,,,,,,,,paniyangcuk,,CDKA (50),
be curious about it,,,,,kangiilkelluku,kangiilkelluku,,,,,,,,papsaaklluku,,CDKA (49),
be curious,,,,,kangiilyugluni,kangiilyugluni,,,,,,,,papsaaluni,,CDKA (49),
be curious (all the time),,,,,kangiilltarluni,kangiilltarluni,,,,,,,,papsaatarluni,,CDKA (49),
"boat (i.e., fishing boat)",,,,,kaasalinaruaq,kaasalinaruaq,,,,,,,,paRag'uutaruaq,,CDKA (41),
be suspicious of him,,,,,sung'uklluku,sung'uklluku,,,,,,,,patellruklluku,,CDKA (103),
be suspicious (all the time),,,,,sung'utarluni,sung'utarluni,,,,,,,,patellrutarluni,,CDKA (103),
solar plexus,,,,,maksaq,maksaq,,,,,,,,patlouskaaq,,CDKA (98),
snuff box,,,,,iqmiutaq,iqmiutaq,,,,,,,,peluskaun,,CDKA (97),
be stubborn,,,,,peqegyugluni,peqegyugluni,,,,,,,,peqegngaluni,,CDKA (102),
be stubborn,,,,,peqegngaluni,peqegngaluni,,,,,,,,peqegyugluni,,CDKA (102),
"untie it, take it loose",,,,,itemlluku,itemlluku,,,,,,,,petenglluku,,CDKA (111),
"go through it, penetrate it",,,,,pulalluku,pulalluku,,,,,,,,peturlluku,,CDKA (108),
"immediately, right away",,,,,egmian,egmian,,,,,,,,pianeq,,CDKA (68),
get an idea as to what to do,,,,,umiangluni,umiangluni,,,,,,,,picingluni,,CDKA (68),
cold (disease),,,,,quiq,quiq,,,,,,,,piciruaq,,CDKA (46),
"have a cold, cough",,,,,quirluni,quirluni,,,,,,,,piciruarluni,,CDKA (46),
"necklace, bead",,,,,pinguaq,pinguaq,,,,,,,,pinguan,,CDKA (79),
necklace,,,,,pinguan,pinguan,,,,,,,,pinguaq,,CDKA (79),
bead,,,,,piuqun,piuqun,,,,,,,,pinguaq,,CDKA (39),
bat,,,,,keneryaq,keneryaq,,,,,,,,piqertuutaq,,CDKA (38),
"get into trouble, make a mistake, have an accident, make a (serious) mistake",,,,,ka'ugllugluni,ka'ugllugluni,,,,,,,,piruyagluni,,CDKA (60),
dog,,,,,aikuq,aikuq,,,,,,,,piugta,,CDKA (51),
"bread rises, swell up, puff up, poke one's head (or part of body) out of water",,,,,pugluni,pugluni,,,,,,,,pugkarluni,,CDKA (90),
"swell up, puff up",,,,,pugkarluni,pugkarluni,,,,,,,,pugluni,,CDKA (104),
driftwood,,,,,tep'aq,tep'aq,,,,,,,,pukilaaq,,CDKA (52),
"go around visiting, go to visit, take a walk",,,,,kula'irluni,kula'irluni,,,,,,,,"pulaarluni, it'anguarluni",,CDKA (61),
go around visiting,,,,,it'anguarluni,it'anguarluni,,,,,,,,"pulaarluni, kula'irluni",,CDKA (61),
"go right through it, get through to it, penetrate it",,,,,peturlluku,peturlluku,,,,,,,,pulalluku,,CDKA (61),
big toe,,,,,angenquyuk,angenquyuk,,,,,,,,putukuq,,CDKA (109),
how are you?,,,,,Qayu-mi pit?,Qayu-mi pit?,,,,,,,,Qai-mi pit?,,CDKA (66),
overshoe,,,,,anuckiiq,anuckiiq,,,,,,,,qaliruaq,,CDKA (83),
shirt,,,,,qaliyaruaq,qaliyaruaq,,,,,,,,"qaliyaq, paaRkaaq, tiuplaaq",,CDKA (95),
shirt,,,,,tiuplaaq,tiuplaaq,,,,,,,,"qaliyaq, qaliyaruaq, paaRkaaq",,CDKA (95),
shirt,,,,,paaRkaaq,paaRkaaq,,,,,,,,"qaliyaq, qaliyaruaq, tiuplaaq",,CDKA (95),
shirtsomething put on over clothes,,,,,qaliyaq,qaliyaq,,,,,,,,"qaliyaruaq, paaRkaaq, tiuplaaq",,CDKA (95),
magpie,,,,,uguusiq,uguusiq,,,,,,,,qallqayaq,,CDKA (75),
crow,,,,,qarua'aq,qarua'aq,,,,,,,,qalngaa'aq,,CDKA (48),
"bailer, ladle",,,,,qalun,qalun,,,,,,,,qalutaq,,CDKA (38),
clam,,,,,mamaayaq,mamaayaq,,,,,,,,"qamaquq, qahmaquq",,CDKA (46),
bracket fungus (used for making snuff),,,,,uqmaq,uqmaq,,,,,{Afog.},,,qamngialnguq,,CDKA (59),
yarrow,,,,,qanganaruaq,qanganaruaq,,,,,"{Afog.}, {Kar.}",,,qangananguaq,,CDKA (119),
yarrow,,,,,qangananguaq,qangananguaq,,,,,,,,qanganaruaq,,CDKA (119),
crow,,,,,qalngaa'aq,qalngaa'aq,,,,,,,,qarua'aq,,CDKA (48),
"get curly, curl one's hair",,,,,qiuglluni,qiuglluni,,,,,,,,qawirqumaluni,,CDKA (48),
how are you?,,,,,Qai-mi pit?,Qai-mi pit?,,,,,,,,Qayu-mi pit?,,CDKA (66),
what did you say?,,,,,qayu?,qayu?,,,,,,,,qayu?,,CDKA (116),
be crazy,,,,,uswiirluni,uswiirluni,,,,,,,,qayuguarluni,,CDKA (48),
cranberry soup,,,,,igiiyaq,igiiyaq,,,,,{Afog.},,,qayusaak,,CDKA (48),
bowstring,,,,,qeluutaq,qeluutaq,,,,,,,,qeluq,,CDKA (41),
bowstring,,,,,qeluq,qeluq,,,,,,,,qeluutaq,,CDKA (41),
"be high, elevated",,,,,qus'igluni,qus'igluni,,,,,,,,qertuluni,,CDKA (65),
be bashful,,,,,agiyugluni,agiyugluni,,,,,,,,qikiluni,,CDKA (38),
"aim it, aim at it",,,,,iimiulluku,iimiulluku,,,,,,,,qinrulluku,,CDKA (35),
"get curly, curl one's hair",,,,,qawirqumaluni,qawirqumaluni,,,,,,,,qiuglluni,,CDKA (48),
cold (disease),,,,,piciruaq,piciruaq,,,,,,,,quiq,,CDKA (46),
have a cold or flu ,,,,,piciruarluni,piciruarluni,,,,,,,,quirluni,,CDKA (46),
"put clothes on him, dress him",,,,,atkugceslluku,atkugceslluku,,,,,,,,qungalluku,,CDKA (46),
"put one's clothes on, dress, get dressed",,,,,atkugluni,atkugluni,,,,,,,,qungalluni,,CDKA (46),
undress him,,,,,matarlluku,matarlluku,,,,,,,,"qungatairluku, atkuirluku",,CDKA (112),
undress him,,,,,atkuirluku,atkuirluku,,,,,,,,"qungatairluku, matarlluku",,CDKA (112),
"undress, get naked",,,,,matarlluni,matarlluni,,,,,,,,"qungatairluni, atkuirluni",,CDKA (112),
undress,,,,,atkuirluni,atkuirluni,,,,,,,,"qungatairluni, matarlluni",,CDKA (112),
"be high, elevated",,,,,qertuluni,qertuluni,,,,,,,,qus'igluni,,CDKA (65),
window,,,,,gaaleq,gaaleq,,,,,,,,raaleq,,CDKA (118),
scales of fish,,,,,sis'uyaq,sis'uyaq,,,,,"{Afog.}, {usu pl} sis'uyat",,,riqtaq,,CDKA (92),
doorknob,,,,,amiim agaa,amiim agaa,,,,,,,,ruuckaaq,,CDKA (51),
trout,,,,,anciq,anciq,,,,,,,,saaguayaq,,CDKA (110),
lard,,,,,mantiikaq,mantiikaq,,,,,,,,saaluq,,CDKA (71),
fry it,,,,,saRkuuyarluku,saRkuuyarluku,,,,,,,,saaRiluku,,CDKA (59),
fry,,,,,saRkuuyarluni,saRkuuyarluni,,,,,,,,saaRiluni,,CDKA (59),
borrow it,,,,,narwarluku,narwarluku,,,,,,,,"saimiirluku, nagwarluku",,CDKA (41),
borrow it,,,,,nagwarluku,nagwarluku,,,,,,,,"saimiirluku, narwarluku",,CDKA (41),
borrow something,,,,,narwarluni,narwarluni,,,,,,,,"saimiirluni, nagwarluni",,CDKA (41),
borrow something,,,,,nagwarluni,nagwarluni,,,,,,,,"saimiirluni, narwarluni",,CDKA (41),
"be exhausted, be tired",,,,,mernurluni,mernurluni,,,,,,,,sakaarlluni,,CDKA (54),
rest,,,,,mernuirturluni,mernuirturluni,,,,,,,,sakairturluni,,CDKA (89),
crab,,,,,iwalrayak,iwalrayak,,,,,{Afog.},,,sakuuq,,CDKA (48),
butterfly,,,,,saqulngatak,saqulngatak,,,,,,,,saqalngatak,,CDKA (43),
"bird, duck",,,,,saqullkaraq,saqullkaraq,,,,,,,,saqullkaaq,,CDKA (40),
"bird, duck",,,,,saqullkaaq,saqullkaaq,,,,,,,,saqullkaraq,,CDKA (40),
butterfly,,,,,saqalngatak,saqalngatak,,,,,,,,saqulngatak,,CDKA (43),
fry it,,,,,saaRiluku,saaRiluku,,,,,,,,saRkuuyarluku,,CDKA (59),
fry,,,,,saaRiluni,saaRiluni,,,,,,,,saRkuuyarluni,,CDKA (59),
slipper,,,,,cuuglliiq,cuuglliiq,,,,,,,,selipaaq,,CDKA (97),
chain,,,,,siipat,siipat,,,,,,,,siipaq,,CDKA (45),
chain,,,,,siipaq,siipaq,,,,,,,,siipat,,CDKA (45),
vest,,,,,silitaq,silitaq,,,,,,,,silin,,CDKA (114),
vest,,,,,silin,silin,,,,,,,,silitaq,,CDKA (114),
be fussy,,,,,picuunarluni,picuunarluni,,,,,,,,silugngaluni,,CDKA (59),
scales of fish,,,,,riqtaq,riqtaq,,,,,{usu pl} riqtat,,,sis'uyaq,,CDKA (92),
pencil,Noun ,,,,karantaasaaq,karantaasaaq,,,,,,,,ster'utaq,,CDKA (84),
glass (substance),,,,,cikunguaq,cikunguaq,,,,,,,,stikluuq,,CDKA (60),
table knife,,,,,stuuluwaq,stuuluwaq,,,,,,,,"stuluwiq, estaluwiq",,CDKA (71),
set the table,,,,,stuuliurluni,stuuliurluni,,,,,,,,stuululirluni,,CDKA (94),
table knife,,,,,stuluwiq,stuluwiq,,,,,,,,"stuuluwaq, estaluwiq",,CDKA (71),
table knife,,,,,estaluwiq,estaluwiq,,,,,,,,"stuuluwaq, stuluwiq",,CDKA (71),
"pilot bread, cracker",,,,,sug'aRiq,sug'aRiq,,,,,,,,sug'aliq,,CDKA (85),
"pilot bread, cracker",,,,,sug'aliq,sug'aliq,,,,,,,,sug'aRiq,,CDKA (85),
"Sugpiaq person, comes from the word Aleut",,,,,Alutiiq,Alutiiq,,,,,,,,Sugpiaq,,CDKA (35),
be suspicious of him,,,,,patellruklluku,patellruklluku,,,,,,,,sung'uklluku,,CDKA (103),
be suspicious (all the time),,,,,patellrutarluni,patellrutarluni,,,,,,,,sung'utarluni,,CDKA (103),
taste it,,,,,surwirluku,surwirluku,,,,,,,,sur'irluku,,CDKA (106),
taste it,,,,,sur'irluku,sur'irluku,,,,,,,,surwirluku,,CDKA (106),
"give him a haircut, cut it (cloth) with scissors",,,,,nuusngarluku,nuusngarluku,,,,,,,,susngarluku,,CDKA (63),
people,,,,,suuget,suuget,,,,,,,,suu'ut,,CDKA (84),
people,,,,,suu'ut,suu'ut,,,,,,,,suuget,,CDKA (84),
bless him,,,,,switiirluku,switiirluku,,,,,,,,swatiirluku,,CDKA (41),
bless him,,,,,swatiirluku,swatiirluku,,,,,,,,switiirluku,,CDKA (41),
"spanker, switch made of bundle of leaves used to bring hot air in contact with body in banya, whisk for banya (see spank)",,,,,taaritet,taaritet,,,,,,,,taarin,,CDKA (99),
dried grass roots used as switch in banya,,,,,wainiik,wainiik,,,,,,,,taariq,,CDKA (62),
"spanker, switch made of bundle of leaves used to bring hot air in contact with body in banya, whisk for banya (see spank)",,,,,taarin,taarin,,,,,,,,taaritet,,CDKA (99),
father,,,,,ataq,ataq,,,,,{voc} ata,,,taataq,,CDKA (55),
young man,,,,,ukisqaq,ukisqaq,,,,,,,,tan'uraq,,CDKA (119),
"shadow, ghost",,,,,tanraq,tanraq,,,,,,,,"tangenraq, taaneq",,CDKA (94),
shadow,,,,,taaneq,taaneq,,,,,{Afog.},,,"tangenraq, tanraq",,CDKA (94),
be dim,,,,,akianani,akianani,,,,,,,,tanqianani,,CDKA (51),
"be bright, be bright (direct light), (light) shines",,,,,akirluni,akirluni,,,,,{pres} akirtuq,,,tanqigluni,,CDKA (42),
flashlight,,,,,naniruaq,naniruaq,,,,,,,,tanqiguaq,,CDKA (57),
shadow,,,,,tangenraq,tangenraq,,,,,,,,"tanraq, taaneq",,CDKA (94),
mirror,,,,,tanriu'utaq,tanriu'utaq,,,,,,,,tanriu'un,,CDKA (77),
mirror,,,,,tanriu'un,tanriu'un,,,,,,,,tanriu'utaq,,CDKA (77),
food for a trip,,,,,ka'isquq,ka'isquq,,,,,,,,taquaq,,CDKA (58),
take food along on a trip,,,,,ka'isqirluni,ka'isqirluni,,,,,,,,taquirluni,,CDKA (58),
forehead,,,,,cugyuq,cugyuq,,,,,,,,tatek,,CDKA (58),
of that one,,,,,taum,taum,,,,,,,,taug'um,,CDKA (108),
"that one (by you; also, in general, at the place referred to previously--restricted)",,,,,tauna,tauna,,,,,,,,taugna,,CDKA (107),
cockle,,,,,gasqaq,gasqaq,,,,,,,,taugtaaq,,CDKA (46),
of that one,,,,,taug'um,taug'um,,,,,,,,taum,,CDKA (108),
"that one (by you; also, in general, at the place referred to previously--restricted)",,,,,taugna,taugna,,,,,,,,tauna,,CDKA (107),
act like that,,,,,tawaten elliurluni,tawaten elliurluni,,,,,,,,tawaten ang'aluni,,CDKA (35),
act like that,,,,,tawaten ang'aluni,tawaten ang'aluni,,,,,,,,tawaten elliurluni,,CDKA (35),
portage,,,,,tugca'aq,tugca'aq,,,,,,,,tegcu'aq,,CDKA (87),
"go across overland, through a portage",,,,,tugca'arluni,tugca'arluni,,,,,,,,"tegcua'arluni, aimqarluni, tegcu'arluni",,CDKA (61),
have a chance to do it,,,,,pakiglluku,pakiglluku,,,,,,,,tekilluku,,CDKA (44),
"be able to reach it, have the opportunity, time, chance for it",,,,,pakigluku,pakigluku,,,,,,,,tekilluku,,CDKA (89),
"have the opportunity, time, chance for something",,,,,pakiulluni,pakiulluni,,,,,,,,tekiulluni,,CDKA (82),
front of body,,,,,caiq,caiq,,,,,,,,tema,,CDKA (59),
"tease him, play tricks on him, make fun of him",,,,,anglanasiiklluku,anglanasiiklluku,,,,,,,,temciklluku,,CDKA (106),
front of his body,,,,,cainga,cainga,,,,,,,,temii,,CDKA (59),
front of my body,,,,,caika,caika,,,,,,,,temka,,CDKA (59),
have a nightmare,,,,,uqamaiyaluni,uqamaiyaluni,,,,,,,,temliluni,,CDKA (79),
driftwood,,,,,pukilaaq,pukilaaq,,,,,,,,tep'aq,,CDKA (52),
sneak up on him,,,,,nill'arlluku,nill'arlluku,,,,,,,,teriklluku,,CDKA (97),
tee-shirt,,,,,lamatkaaq,lamatkaaq,,,,,,,,tiilnaaq,,CDKA (106),
pipe (for smoking),,,,,paipaq,paipaq,,,,,,,,truupkaaq,,CDKA (85),
portage,,,,,tegcu'aq,tegcu'aq,,,,,,,,tugca'aq,,CDKA (87),
"go overland, through a portage",,,,,tegcua'arluni,tegcua'arluni,,,,,,,,tugca'arluni,,CDKA (61),
"go across overland, go by portage",,,,,aimqarluni,aimqarluni,,,,,,,,"tugca'arluni, tegcu'arluni",,CDKA (60),
shoulder,,,,,tuwik,tuwik,,,,,,,,tuik,,CDKA (95),
"be insolent to him, talk back to him, answer him back",,,,,kium'aluku,kium'aluku,,,,,,,,tukllirluku,,CDKA (68),
be foggy,,,,,umnerluni,umnerluni,,,,,,,,tumanarluni,,CDKA (57),
"behind it, in back of it, following it, its stern",,,,,kingua,kingua,,,,,,,,tunua,,CDKA (39),
"located behind, in back, in the stern",,,,,kingumi,kingumi,,,,,,,,tunumi,,CDKA (39),
hardwood (like hickory),,,,,auksuliq,auksuliq,,,,,,,,tupuwaq,,CDKA (64),
buy it,,,,,igu'urluku,igu'urluku,,,,,,,,tuuluku,,CDKA (43),
shoulder,,,,,tuik,tuik,,,,,,,,tuwik,,CDKA (95),
teacher,,,,,litnauwista,litnauwista,,,,,,,,uciitilaq,,CDKA (106),
mouse,,,,,apllengaq,apllengaq,,,,,,,,"ugnaq, ugna'aq",,CDKA (78),
magpie,,,,,qallqayaq,qallqayaq,,,,,,,,uguusiq,,CDKA (75),
wild celery,,,,,ugsuun,ugsuun,,,,,{Afog.},,,ugyuun,,CDKA (117),
pants,,,,,ulruk,ulruk,,,,,,,,ul'uk,,CDKA (83),
"be proud, conceited",,,,,angeklluni,angeklluni,,,,,,,,ullcugngaluni,,CDKA (87),
"be particular, fussy",,,,,silugngaluni,silugngaluni,,,,,,,,"ullcugngaluni, picuunarluni",,CDKA (83),
pants,,,,,ul'uk,ul'uk,,,,,,,,ulruk,,CDKA (83),
(fog) is thick,,,,,umcigluni,umcigluni,,,,,,,,umceslluni,,CDKA (107),
(fog) is thick,,,,,umceslluni,umceslluni,,,,,{Afog.},,,umcigluni,,CDKA (107),
"get an idea as to what to do, figure out what to do",,,,,picingluni,picingluni,,,,,,,,umiangluni,,CDKA (60),
be foggy,,,,,tumanarluni,tumanarluni,,,,,,,,umnerluni,,CDKA (57),
think,,,,,umyaarturluni,umyaarturluni,,,,,,,,umyaarteqlluni,,CDKA (107),
think,,,,,umyaarteqlluni,umyaarteqlluni,,,,,,,,umyaarturluni,,CDKA (107),
"get a splinter, quill, thorn, sliver",,,,,cukilluni,cukilluni,,,,,,,,unarsagluni,,CDKA (60),
"last night, night",,,,,unuk,unuk,,,,,,,,unugpak,,CDKA (81),
"last night, tonight (at night)",,,,,unugpak,unugpak,,,,,,,,unuk,,CDKA (81),
be light (not heavy),,,,,artunainani,artunainani,,,,,,,,uqeghnani,,CDKA (73),
bracket fungus (used for making snuff),,,,,qamngialnguq,qamngialnguq,,,,,,,,uqmaq,,CDKA (59),
"hot water bucket, hot water pot, pot of hot water",,,,,uqniwik,uqniwik,,,,,,,,uqnarwik,,CDKA (43),
pot of hot water,,,,,uqnarwik,uqnarwik,,,,,,,,uqniwik,,CDKA (115),
blackberry (crowberry),,,,,auryaq,auryaq,,,,,,,,uryaq,,CDKA (40),
splice them,,,,,uyuullukuk,uyuullukuk,,,,,,,,usguullukek,,CDKA (99),
child,,,,,uswiillra'aq,uswiillra'aq,,,,,{pl} uswiillraraat,,,usiillra'aq,,CDKA (46),
baby,,,,,uswiillraaq,uswiillraaq,,,,,,,,usiillraaq,,CDKA (37),
rabbit,,,,,kuskanaq,kuskanaq,,,,,,,,"uskaanaq, cuutertuliq",,CDKA (88),
child,,,,,usiillra'aq,usiillra'aq,,,,,{pl} usiillraraat,,,uswiillra'aq,,CDKA (46),
baby,,,,,usiillraaq,usiillraaq,,,,,,,,uswiillraaq,,CDKA (37),
be crazy,,,,,qayuguarluni,qayuguarluni,,,,,,,,uswiirluni,,CDKA (48),
octopus,,,,,amikuq,amikuq,,,,,,,,utguiq,,CDKA (81),
iron (for ironing),,,,,kelatirsuun,kelatirsuun,,,,,,,,utiuk,,CDKA (69),
"go backwards, in reverse, step back, back up",,,,,kingutmiarluni,kingutmiarluni,,,,,,,,utqiarluni,,CDKA (61),
splice them,,,,,usguullukek,usguullukek,,,,,,,,uyuullukuk,,CDKA (99),
dried grass roots used as switch in banya,,,,,taariq,taariq,,,,,,,,wainiik,,CDKA (62),
